post_uri,post_url,post_cid,text,createdAt_post,indexedAt_post,embed,likeCount,repostCount,replyCount,did,handle,displayName,followersCount,followsCount,postsCount,createdAt_profile,indexedAt_profile,viewer_muted,viewer_following,viewer_blockedBy,labels,collectedAt,fake_news_label,fake_news_probs
at://did:plc:p4uzg76ohexchchzac7g22y7/app.bsky.feed.post/3lt5dredldc2i,https://bsky.app/profile/look4america.bsky.social/post/3lt5dredldc2i,bafyreickheezjc353tbfva75yt6ynrzhgllslycefiz4bdz6sptqxhichi,@newyorker.com  @pbsnews.org  @washingtonpost.com  @nytimes.com  @bostonglobe.com  @miamiherald.com  The Crime Regime Boss inciting political violence against more than half of Americans just weeks after one of his MAGATS assassinated two Dems and injured two others. You got nothing to say?!,2025-07-04T13:25:48.486Z,2025-07-04T13:25:49.442Z,"""record=Main(cid='bafyreihm7sjrv4ts5epvq3hgk4zvjqnp4tqi3z4lxgifsvitw6foqmqleq', uri='at://did:plc:4llrhdclvdlmmynkwsmg5tdc/app.bsky.feed.post/3lt3ypddnsg26', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",0,0,0,did:plc:p4uzg76ohexchchzac7g22y7,look4america.bsky.social,All come to look for America,0,0,0,2025-06-12T18:21:20.340Z,,False,,False,"""[]""",2025-07-04T13:33:42.401985Z,Faux,"[0.9983909130096436, 0.0016090668505057693]"
at://did:plc:hk24isxmerbv4ulw5wsm2d5z/app.bsky.feed.post/3lt5drec36e2c,https://bsky.app/profile/jjracheljj.bsky.social/post/3lt5drec36e2c,bafyreihib7xjcmbqm75y4qc7obruyo2k4px6ffdnlbd2touza5uhaboize,"I need someone to make me a meme of people arguing over Johnny Cash's political affiliations if he were alive today and he just says ""I'm quite fond of Ashton Jeanty"".",2025-07-04T13:25:47.605Z,2025-07-04T13:25:48.641Z,{},0,0,0,did:plc:hk24isxmerbv4ulw5wsm2d5z,jjracheljj.bsky.social,rachel🏳️‍🌈,0,0,0,2024-11-11T22:41:42.504Z,,False,,False,"""[]""",2025-07-04T13:33:42.402052Z,Opinion personnelle,"[0.46159496903419495, 0.5384050011634827]"
at://did:plc:oqs5sst4b7lks4gmcghupxnl/app.bsky.feed.post/3lt5drb7fbk22,https://bsky.app/profile/marisel.bsky.social/post/3lt5drb7fbk22,bafyreibpg4hg4xttnductfs2yi2642ohtof4my5er6a4c5wqwapsii77ja,"This is an incredibly egregious misuse of a  confidential government database for political exploitation. This is neither OK nor acceptable. It was sent to everyone who is registered on the SSA website, whether you’re collecting benefits or not. ASSHOLES",2025-07-04T13:25:45.189Z,2025-07-04T13:25:49.142Z,"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=836922, ref=IpldLink(link='bafkreihobxwk6d3agfarxqfujeo6zozm27wtb7e2box7zsfh5hse7tvrfe'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1084, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=594027, ref=IpldLink(link='bafkreifesitlccivypyplg6pprhyj6k3zhideaz2h7irr3lftuiqbncnom'), py_type='blob'), aspect_ratio=AspectRatio(height=1963, width=1161, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=659777, ref=IpldLink(link='bafkreighjiofoqzd5fikbeqhpher6cgh6bf3224rhbi5fm7hrde6rsmjiq'), py_type='blob'), aspect_ratio=AspectRatio(height=1986, width=1170, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""",1,0,0,did:plc:oqs5sst4b7lks4gmcghupxnl,marisel.bsky.social,Marisel Morales,0,0,0,2024-11-11T20:03:10.703Z,,False,,False,"""[]""",2025-07-04T13:33:42.402285Z,Vrai,"[0.004027215298265219, 0.9959728121757507]"
at://did:plc:y5ghw5klsshrxwxg57zxbu3o/app.bsky.feed.post/3lt5dqgstv227,https://bsky.app/profile/scuba49.bsky.social/post/3lt5dqgstv227,bafyreiabjppbpkvo3se2pbppbi23wyfedg2nzkrgcyttxdaa4sdrc3nu7e,"Governor Puss N Boots, didn't worry about paying hundreds of millions of dollars for a ""Concentration Camp for Political Prisoners in Florida. However, if it comes to free lunch & breakfast in Florida Public Schools, it's too expensive.",2025-07-04T13:25:17.530Z,2025-07-04T13:25:18.644Z,"""media=Main(images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=50874, ref=IpldLink(link='bafkreih5hvfkpoisx2r5mmsw3x3wep7f523hkcjsrnnak4z4zia2uxs4cm'), py_type='blob'), aspect_ratio=AspectRatio(height=310, width=402, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')], py_type='app.bsky.embed.images') record=Main(record=Main(cid='bafyreie2apkkagywjiurl5qwbfhnfy46d2nnsw63c7wum7627jr7kk7iu4', uri='at://did:plc:i3mhliziy2r37ytl2rof5e3h/app.bsky.feed.post/3lt57jxm2ms2v', py_type='com.atproto.repo.strongRef'), py_type='app.bsky.embed.record') py_type='app.bsky.embed.recordWithMedia'""",0,0,0,did:plc:y5ghw5klsshrxwxg57zxbu3o,scuba49.bsky.social,Skip  ,0,0,0,2024-08-17T13:34:21.487Z,,False,,False,"""[]""",2025-07-04T13:33:42.403502Z,Vrai,"[0.008926093578338623, 0.9910739064216614]"
at://did:plc:kcvr4dlanleiimco76aqophj/app.bsky.feed.post/3lt5dqcsqbk2k,https://bsky.app/profile/allchronology.com/post/3lt5dqcsqbk2k,bafyreicxmyrv3vnhw4ehrth2hzsuzwectwutj4egq3z5c2gnpgyfm56uti,"The Democrats don't control any political branches federally at the moment, so, if you're mad that they're not doing anything, I'm afraid you'll just have to try voting for them.",2025-07-04T13:25:13.335Z,2025-07-04T13:25:14.741Z,"""video=BlobRef(mime_type='video/mp4', size=1788014, ref=IpldLink(link='bafkreignvei2yuf7w3ile4nnu6tobgwgbksqobj7m6qvylae2jgzgp2kei'), py_type='blob') alt=None aspect_ratio=AspectRatio(height=720, width=1276, py_type='app.bsky.embed.defs#aspectRatio') captions=None py_type='app.bsky.embed.video'""",25,2,1,did:plc:kcvr4dlanleiimco76aqophj,allchronology.com,Bill Caine,0,0,0,2025-01-13T10:16:38.743Z,,False,,False,"""[]""",2025-07-04T13:33:42.403627Z,Faux,"[0.9881324172019958, 0.011867593973875046]"
at://did:plc:s4qzjjmm3ftspbwpwrnubtxn/app.bsky.feed.post/3lt5dq64ats2j,https://bsky.app/profile/saddestrobots.bsky.social/post/3lt5dq64ats2j,bafyreigl64i2sr34cvrc6yr7y3fzujbtsln5tam2d7bj2djppfanftqghm,"how do you even fix this when any semblance of ""you should decide differently next time"" causes an instant reaction of frothing denialism because ""wallet inspectee"" is someone's entire political identity and way of life?",2025-07-04T13:25:08.403Z,2025-07-04T13:25:08.746Z,{},3,0,0,did:plc:s4qzjjmm3ftspbwpwrnubtxn,saddestrobots.bsky.social,Alex P. 👹,0,0,0,2023-07-04T03:50:32.998Z,,False,,False,"""[]""",2025-07-04T13:33:42.403693Z,Faux,"[0.9926919341087341, 0.007308138534426689]"
at://did:plc:bz5463warr5j2ywl6ubblfiv/app.bsky.feed.post/3lt5dpxfirk2l,https://bsky.app/profile/nickbeadle.bsky.social/post/3lt5dpxfirk2l,bafyreigcumeoifrlhaeqcpbjo4ftnsrvtjswu3xtku6ejawvz3cfp4kqs4,"This is an entirely pointless exercise aimed at getting Congress to sign off on cuts it’s already signaled it’s unlikely to make.   There is no political upside to this, and it will likely make things tougher for the admin down the road. It’s still happening.",2025-07-04T13:25:01.366Z,2025-07-04T13:25:01.640Z,"""record=Main(cid='bafyreiapykisg2cgbgrwl4uwzdlhtl7pdcphn42faxej7uo35rowin7cju', uri='at://did:plc:7mwx7hp44gqbjnxsnmwnyknb/app.bsky.feed.post/3lt4645irwc25', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",0,0,0,did:plc:bz5463warr5j2ywl6ubblfiv,nickbeadle.bsky.social,Nick Beadle,0,0,0,2023-10-28T19:22:33.732Z,,False,,False,"""[]""",2025-07-04T13:33:42.403784Z,Vrai,"[0.004540384281426668, 0.9954596161842346]"
at://did:plc:nfd7dvlwvkckqnlcozj4q6mt/app.bsky.feed.post/3lt5dpwa4ic2p,https://bsky.app/profile/rexparker.bsky.social/post/3lt5dpwa4ic2p,bafyreidncxxotskngnl76z2j4sm2qvyoeu53haxz4jjsphkgodhrlclkma,Like I said: OBSESSED,2025-07-04T13:25:00.131Z,2025-07-04T13:25:07.939Z,"""media=Main(images=[Image(alt='<\\n@ THE WALL STREET JOURNAL. @\\nOPINION\\nTHE SATURDAY INTERVIEW\\nCan Anyone Stop Zohran\\nMamdani?\\nVeteran Democratic political consultant\\nHank Sheinkopf on how New York City has changed and how Eric Adams may be able to pull off an upset re-election in November.\\nTHE BRONX\\nMANHATTAN\\nQUEENS', image=BlobRef(mime_type='image/jpeg', size=710817, ref=IpldLink(link='bafkreib4k7kcof6sxb5xlqrcidv5jvv2i4zfs5i7bxnjzxkn3gmlez22oa'), py_type='blob'), aspect_ratio=AspectRatio(height=1483, width=1170, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')], py_type='app.bsky.embed.images') record=Main(record=Main(cid='bafyreibxyp6yiyhb4np27ozv5lxnvseg5lotzumo47znmoqtagnqyfukte', uri='at://did:plc:nfd7dvlwvkckqnlcozj4q6mt/app.bsky.feed.post/3lszgqsy2xk2k', py_type='com.atproto.repo.strongRef'), py_type='app.bsky.embed.record') py_type='app.bsky.embed.recordWithMedia'""",2,0,1,did:plc:nfd7dvlwvkckqnlcozj4q6mt,rexparker.bsky.social,🐈Rex Parker🐈‍⬛ ✏️ 🧐,0,0,0,2023-06-26T11:54:01.362Z,,False,,False,"""[]""",2025-07-04T13:33:42.403977Z,Vrai,"[0.0876588299870491, 0.9123412370681763]"
at://did:plc:aw7ftr7ywa6xuznsxn2rjay7/app.bsky.feed.post/3lt5dpuabjc2e,https://bsky.app/profile/melaniej49.bsky.social/post/3lt5dpuabjc2e,bafyreihpks6s5bgtceztvt3avly2mqcd7f6zbix6kkfssnfak6nfq32xui,Why do you think that? 31 Red States elected Trump and their Senators and House of Representatives. Red States created a One Political Party federal government controlled by Republicans. No Checks and Balances. This was a Republican Bill and it passed according to democratic system. It sucks but-,2025-07-04T13:24:58.049Z,2025-07-04T13:25:00.341Z,{},0,0,0,did:plc:aw7ftr7ywa6xuznsxn2rjay7,melaniej49.bsky.social,,0,0,0,2025-01-29T01:08:30.744Z,,False,,False,"""[]""",2025-07-04T13:33:42.405747Z,Vrai,"[0.21399427950382233, 0.7860056757926941]"
at://did:plc:kbj6u4d7n42lgeqscd2mtsvf/app.bsky.feed.post/3lt5dp5nph22o,https://bsky.app/profile/thebrainofchris.bsky.social/post/3lt5dp5nph22o,bafyreif3lne5cky2xpcsz5gy5jp5qi3g2sfe4e7p57vxvb4ng5gq3qeeau,"Maybe ""faith"" isn't a good metric for measuring a political system? ""Faith"" is a thing that exists regardless of its subject's evidence or indeed, existence. Maybe should measure it by stuff like lifespan, economic opportunities for poorest members, its ability to put popular policies into practice?",2025-07-04T13:24:34.372Z,2025-07-04T13:24:46.238Z,"""record=Main(cid='bafyreid4uq4slty4jvuaejwwxff773x4qyur7iui77fgcro3jx2wzf4rpa', uri='at://did:plc:2whlowi5jjjqrdrrj4lxh2lx/app.bsky.feed.post/3lt4kedxcxk27', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",2,0,0,did:plc:kbj6u4d7n42lgeqscd2mtsvf,thebrainofchris.bsky.social,Chris Farnell,0,0,0,2023-07-05T10:18:32.023Z,,False,,False,"""[]""",2025-07-04T13:33:42.406239Z,Vrai,"[0.0039003174751996994, 0.9960997104644775]"
at://did:plc:nke3ijhajtlitfpu73x53bx6/app.bsky.feed.post/3lt5dotnmbs2m,https://bsky.app/profile/giffyloop.bsky.social/post/3lt5dotnmbs2m,bafyreicklcxvvnutfirugucoomqqeuz4a7kzgamw4747hyohc7gplypmve,"I was thinking about how, starting in about 2009, people would come across this on-air and complain that NPR was being inappropriately political. They didn't grasp what they were hearing, disagreed with its concept, and were offended by the very words. And here we are. www.npr.org/2021/07/02/1...",2025-07-04T13:24:23.884Z,2025-07-04T13:24:27.040Z,"""external=External(description='Over the past 32 years, Morning Edition has broadcast a reading of the Declaration of Independence by NPR staff as a way of marking Independence Day. This year, we also offer some historical context.', title=\""An NPR Tradition, Here's The Reading Of The Declaration Of Independence\"", uri='https://www.npr.org/2021/07/02/1011754245/an-npr-tradition-heres-the-reading-of-the-declaration-of-independence', thumb=BlobRef(mime_type='image/jpeg', size=866612, ref=IpldLink(link='bafkreifcpe5btkslfwspg2skcznnhss26mv376eqcawyf73hzxuhss2t2u'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""",0,0,0,did:plc:nke3ijhajtlitfpu73x53bx6,giffyloop.bsky.social,Ann Hedonia,0,0,0,2023-10-03T13:40:05.164Z,,False,,False,"""[]""",2025-07-04T13:33:42.407242Z,Vrai,"[0.0007358648581430316, 0.9992641806602478]"
at://did:plc:gq2eyn3temzpbiqmbefha44k/app.bsky.feed.post/3lt5dooztrc2s,https://bsky.app/profile/stacylymb.bsky.social/post/3lt5dooztrc2s,bafyreicpr5i3gmauy2o325zdjzord2wzo2jyodqcq2pxdsxi4rd6qg3oie,"No thank you! An Independent country does not consist of concentration camps on our soil, kidnapping & trafficking people off the streets by masked vigilantes, political assassinations of elected officials in their homes, a complicit SCOTUS, a propagandized media, & an incentivized oligarchy.",2025-07-04T13:24:19.041Z,2025-07-04T13:24:19.844Z,{},0,0,0,did:plc:gq2eyn3temzpbiqmbefha44k,stacylymb.bsky.social,Stacy L,0,0,0,2024-11-13T17:14:43.780Z,,False,,False,"""[]""",2025-07-04T13:33:42.407507Z,Vrai,"[0.0039716544561088085, 0.9960283041000366]"
at://did:plc:jlpbaxvarvrwlw5kwzie6g5k/app.bsky.feed.post/3lt5dodx65s2d,https://bsky.app/profile/greymangarza.bsky.social/post/3lt5dodx65s2d,bafyreiaa2qakjg7faliv5sfxbxqnb7lsm22pcvqxo2r27gi6ij74o5crxu,"Mr. #Trump got his #BBB. According to Mr. #Musk that would be his ""Q"" to start his political party. Surreal times!",2025-07-04T13:24:07.419Z,2025-07-04T13:24:04.838Z,{},1,0,0,did:plc:jlpbaxvarvrwlw5kwzie6g5k,greymangarza.bsky.social,Greyman Garza,0,0,0,2024-11-16T19:13:13.373Z,,False,,False,"""[]""",2025-07-04T13:33:42.407623Z,Vrai,"[0.0011694511631503701, 0.9988304972648621]"
at://did:plc:iueppwxtvrsvxyc3waah23aa/app.bsky.feed.post/3lt5dnzskhk25,https://bsky.app/profile/sorrytobepolitical.bsky.social/post/3lt5dnzskhk25,bafyreid64ba2djxfye6kfydzh4hpujany7c3e4k4qplksg55oq2raswste,"This initiative even in it's founder's statements, states that ""legislators are too dumb to actually read it"" and that in itself should tell you everything.  Why is a US political account posting about EU politics?  Because that's how we got here in the US. Small stupid lapses of legislation.",2025-07-04T13:23:56.783Z,2025-07-04T13:23:59.736Z,{},0,0,1,did:plc:iueppwxtvrsvxyc3waah23aa,sorrytobepolitical.bsky.social,"Sorry To Be Political, but...",0,0,0,2025-03-20T12:33:37.645Z,,False,,False,"""[]""",2025-07-04T13:33:42.409221Z,Vrai,"[0.003552651032805443, 0.9964473843574524]"
at://did:plc:zhy5q6ywonyzggakeff7zwr3/app.bsky.feed.post/3lt5dnmrbwc2b,https://bsky.app/profile/savedemocracy123.bsky.social/post/3lt5dnmrbwc2b,bafyreicm6wuevwnqt6ewgc4dob3qhsvjnxwnd3jmoefuy2gdixukkca4v4,"Prosecutions are a delicate, rigorous, strategic game of chess; appoint a SP too early, Trump's defense claims it manufactured - a ""witch-hunt"" political investigation based only on assumption/prejudice; too late & run out of time in Trump's unique case. Smith inherited all evidence thus it's MOOT.",2025-07-04T13:23:43.109Z,2025-07-04T13:23:44.235Z,{},1,0,1,did:plc:zhy5q6ywonyzggakeff7zwr3,savedemocracy123.bsky.social,SaveDemocracy123,0,0,0,2024-11-18T20:46:53.647Z,,False,,False,"""[]""",2025-07-04T13:33:42.409311Z,Vrai,"[0.022341430187225342, 0.9776586294174194]"
at://did:plc:gdxp2eymtnlyiskvdrdqthl6/app.bsky.feed.post/3lt5dnij4is2u,https://bsky.app/profile/maceylain.bsky.social/post/3lt5dnij4is2u,bafyreieszr6tmfruwc4aufpwjwsvo77ovymppszdgl6mzjuiu2eghcydri,It’s political prostitution.,2025-07-04T13:23:38.648Z,2025-07-04T13:23:39.242Z,{},0,0,0,did:plc:gdxp2eymtnlyiskvdrdqthl6,maceylain.bsky.social,First They Came,0,0,0,2024-11-13T08:26:36.082Z,,False,,False,"""[]""",2025-07-04T13:33:42.409383Z,Faux,"[0.998934805393219, 0.0010651437332853675]"
at://did:plc:73wgeubkn4s4i25ihkjipaef/app.bsky.feed.post/3lt5dnftr2k26,https://bsky.app/profile/robertjw4688.bsky.social/post/3lt5dnftr2k26,bafyreigduc4r4tytaeppvax5qbp72ywjk4fii3udax7wgoy7xbqfzoai2q,"Political anxiety dwells in America's frail heart. Fabrics of safety are torn and weaved into silver for those already swimming in gold. A cowardly congress bows to a despotic doll that would eat them alive if his mouth willed it. We toss our #harmatia and stand upon satellites, screaming.  #vss365",2025-07-04T13:23:35.850Z,2025-07-04T13:23:36.043Z,{},0,0,0,did:plc:73wgeubkn4s4i25ihkjipaef,robertjw4688.bsky.social,Robert J. W.,0,0,0,2023-07-05T17:13:28.653Z,,False,,False,"""[]""",2025-07-04T13:33:42.409526Z,Vrai,"[0.004773808177560568, 0.9952261447906494]"
at://did:plc:lybjwdckg3buhndwoduy7fva/app.bsky.feed.post/3lt5dna5trc2o,https://bsky.app/profile/talmonis.bsky.social/post/3lt5dna5trc2o,bafyreifpdnajckdckn2xtp2honnf6kiqwhe2wqky4soqqi6bkxgprwqcri,"Whining when the people you hate hate you back is perfectly on brand of you. Dont worry, unlike before when it was just social pressure that you howled and raged about, it'll be real legal force.   After all, you decided that the president is a king and hurting political opponents with law is fun.",2025-07-04T13:23:29.889Z,2025-07-04T13:23:30.841Z,{},0,0,0,did:plc:lybjwdckg3buhndwoduy7fva,talmonis.bsky.social,Talmonis,0,0,0,2024-11-19T21:21:41.771Z,,False,,False,"""[]""",2025-07-04T13:33:42.409792Z,Vrai,"[0.01767423190176487, 0.9823257327079773]"
at://did:plc:oflrcdjplzx3yc3flegj5xqd/app.bsky.feed.post/3lt5dmylpps2h,https://bsky.app/profile/whysocialmedia.bsky.social/post/3lt5dmylpps2h,bafyreid557pvhb3kmwsvu2u7vwecm4rnsjragl5yulfuwgppzjtrnv4kya,"Why if he was so good at getting labour elected is McSweeny not focusing on re-election? Reforming house of lords & commons, improving governance won't cost money but would result in political capital. Also implementing company law, fining those who evade tax, before any increases are considered.",2025-07-04T13:23:21.955Z,2025-07-04T13:23:23.743Z,{},0,0,0,did:plc:oflrcdjplzx3yc3flegj5xqd,whysocialmedia.bsky.social,Debbie Kennedy,0,0,0,2025-01-01T11:43:14.942Z,,False,,False,"""[]""",2025-07-04T13:33:42.410072Z,Vrai,"[0.004843804985284805, 0.9951561689376831]"
at://did:plc:t5zjxre7nhw433xhphulsbsx/app.bsky.feed.post/3lt5dmivgi224,https://bsky.app/profile/informerdigital.bsky.social/post/3lt5dmivgi224,bafyreifjw4ttcpsrgfsrflqv74fuish4pa343nsmtnrfunj5hw56ha5j3e,Historic BBQ treaties. Nap marketing. Political fish dinners. This week in fake history: absurdity is on the menu. 🍖💤🗳️🗑️📨📲📄 Wacky Benny returns with The Calendar of Malarkey Ep. 2: informer.digital/the-calendar...,2025-07-04T13:23:05.490Z,2025-07-04T13:23:10.140Z,"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=982343, ref=IpldLink(link='bafkreif3eoli4kwkndmricwtqo4hgr2vmi7iy5wsc4fm575nctbdicfkme'), py_type='blob'), aspect_ratio=AspectRatio(height=1024, width=1024, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""",0,0,0,did:plc:t5zjxre7nhw433xhphulsbsx,informerdigital.bsky.social,Informer.digital,0,0,0,2024-12-04T05:46:19.546Z,,False,,False,"""[]""",2025-07-04T13:33:42.410308Z,Vrai,"[0.001431198208592832, 0.9985687732696533]"
at://did:plc:jnrub4i7zpouicx6wvqkjkxm/app.bsky.feed.post/3lt5dlueou52z,https://bsky.app/profile/femiyahtzee.bsky.social/post/3lt5dlueou52z,bafyreifagc7rajsbn3wtwouvpcgg4pwh5igptk4cdqfwtuemydb53jfjli,"“solemnly publish and declare, that these United Colonies are, and of right ought to be free and independent states; that they are absolved from all allegiance to the British Crown, and that all political connection between them and the state of Great Britain is and ought to be totally dissolved;",2025-07-04T13:22:43.962Z,2025-07-04T13:22:46.100Z,{},0,0,1,did:plc:jnrub4i7zpouicx6wvqkjkxm,femiyahtzee.bsky.social,Hypatia L.A. Seneschale ↙️↙️↙️ (she/her) 🏳️‍🌈🏳️‍⚧️,0,0,0,2023-09-12T00:16:42.327Z,,False,,False,"""[]""",2025-07-04T13:33:42.410393Z,Faux,"[0.9846891164779663, 0.015310919843614101]"
at://did:plc:jnrub4i7zpouicx6wvqkjkxm/app.bsky.feed.post/3lt5dludoms2z,https://bsky.app/profile/femiyahtzee.bsky.social/post/3lt5dludoms2z,bafyreie5fmo4yspckvna6oaudjlw3zwrwea3cv4eoi64lbtt4upn3vjgxa,"“When, in the course of human events, it becomes necessary for one people to dissolve the political bands which have connected them with another, and to assume, among the powers of the earth, the separate and equal station to which the laws of nature and of nature’s God entitle them,",2025-07-04T13:22:43.927Z,2025-07-04T13:22:45.347Z,{},0,0,1,did:plc:jnrub4i7zpouicx6wvqkjkxm,femiyahtzee.bsky.social,Hypatia L.A. Seneschale ↙️↙️↙️ (she/her) 🏳️‍🌈🏳️‍⚧️,0,0,0,2023-09-12T00:16:42.327Z,,False,,False,"""[]""",2025-07-04T13:33:42.410465Z,Vrai,"[0.021749261766672134, 0.9782508015632629]"
at://did:plc:jplpq6eypqopnjthxhph5htj/app.bsky.feed.post/3lt5dlmuegc2j,https://bsky.app/profile/jennysmallergod.bsky.social/post/3lt5dlmuegc2j,bafyreiced3usytefx5iy7zmirv4qf4krueksbhzxmctkojr2m3rv4fng5e,I've been strongly resisting the urge to political post TOO MUCH but fuck's sake.,2025-07-04T13:22:36.102Z,2025-07-04T13:22:37.139Z,{},3,0,1,did:plc:jplpq6eypqopnjthxhph5htj,jennysmallergod.bsky.social,SmallerGod,0,0,0,2023-09-17T07:20:01.698Z,,False,,False,"""[]""",2025-07-04T13:33:42.410534Z,Vrai,"[0.0004928898415528238, 0.9995070695877075]"
at://did:plc:yaa4cqqz5cal3iyq6ehfr66n/app.bsky.feed.post/3lt5dkzy6gs2d,https://bsky.app/profile/expressyrself.bsky.social/post/3lt5dkzy6gs2d,bafyreih7bzjjbvhjkkr4yoja26ju2woypvzkecolotq4totsns3bclfjfa,"Believe they like to think of themselves as ""cow herders"" in suits. I, too, would like to see the dissolution of the Republican Party... a political force gone rogue.",2025-07-04T13:22:16.299Z,2025-07-04T13:22:18.541Z,{},0,0,1,did:plc:yaa4cqqz5cal3iyq6ehfr66n,expressyrself.bsky.social,Sandra E Lewis,0,0,0,2025-04-21T18:29:34.775Z,,False,,False,"""[]""",2025-07-04T13:33:42.410598Z,Vrai,"[0.00568554038181901, 0.9943144917488098]"
at://did:plc:lfswndwiatdyj3yiafx6aanb/app.bsky.feed.post/3lt5dkzlvuc26,https://bsky.app/profile/amarylliserato.bsky.social/post/3lt5dkzlvuc26,bafyreih6lyzm5o4lusi4x5lckow7jnxilswkvxeap6gl6ymcllxp4nj37e,It's brave to do this. Fascists always come after those involved in the arts. Regardless of the genre. They get labeled as political enemies and thrown in concentration camps.,2025-07-04T13:22:15.901Z,2025-07-04T13:22:17.035Z,"""external=External(description='YouTube video by Hollywood Remix', title='Eminem - Free America (Donald Trump Diss) ft. 50 Cent, Snoop Dogg, Lil Wayne, Ice Cube, Lamar, 2Pac', uri='https://youtu.be/NrV-84fa50E?si=zIhk5QD8gfYkxH-5', thumb=BlobRef(mime_type='image/jpeg', size=66759, ref=IpldLink(link='bafkreih3m6dqi3pcsdlntnq53a4xdi5ygxdifsh3emb3lz6mg6ynikvf4m'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""",0,0,0,did:plc:lfswndwiatdyj3yiafx6aanb,amarylliserato.bsky.social,Amaryllis Erato,0,0,0,2025-03-02T20:05:54.646Z,,False,,False,"""[]""",2025-07-04T13:33:42.410732Z,Faux,"[0.720147430896759, 0.2798525393009186]"
at://did:plc:p4uzg76ohexchchzac7g22y7/app.bsky.feed.post/3lt5dkzijhk2i,https://bsky.app/profile/look4america.bsky.social/post/3lt5dkzijhk2i,bafyreibs2d7h7xfkjyc4vamjdk5jyqiag4klsheh626uui5pbrqwgpnra4,@charlieangus104.bsky.social  We need help allies! Here the installed US crime regime leader calling for political war against Democrats in US. A few weeks after his MAGAT murdered two Dems and critically injured two others. A US “president” saying he HATES half or more of the country’s people,2025-07-04T13:22:15.789Z,2025-07-04T13:22:16.544Z,"""record=Main(cid='bafyreihm7sjrv4ts5epvq3hgk4zvjqnp4tqi3z4lxgifsvitw6foqmqleq', uri='at://did:plc:4llrhdclvdlmmynkwsmg5tdc/app.bsky.feed.post/3lt3ypddnsg26', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",0,0,0,did:plc:p4uzg76ohexchchzac7g22y7,look4america.bsky.social,All come to look for America,0,0,0,2025-06-12T18:21:20.340Z,,False,,False,"""[]""",2025-07-04T13:33:42.410835Z,Faux,"[0.9920666217803955, 0.007933384738862514]"
at://did:plc:oy62fw6ecrtr3t4h4q5cho3h/app.bsky.feed.post/3lt5dkdel622m,https://bsky.app/profile/greg305.bsky.social/post/3lt5dkdel622m,bafyreifxvpdu3wc6vow5wyg5vnvjrs75bn3xqvzasnebke2jxob3omwrvi,Who goes to a political rally instead of enjoying time with their family at home? Losers,2025-07-04T13:21:52.593Z,2025-07-04T13:21:53.545Z,{},0,0,0,did:plc:oy62fw6ecrtr3t4h4q5cho3h,greg305.bsky.social,,0,0,0,2025-01-24T01:22:53.443Z,,False,,False,"""[]""",2025-07-04T13:33:42.410899Z,Vrai,"[0.0017214277759194374, 0.9982786178588867]"
