post_uri,post_url,post_cid,text,createdAt_post,indexedAt_post,embed,likeCount,repostCount,replyCount,did,handle,displayName,followersCount,followsCount,postsCount,createdAt_profile,indexedAt_profile,viewer_muted,viewer_following,viewer_blockedBy,labels,collectedAt,fake_news_label,fake_news_probs,emotions_raw,top_emotion
at://did:plc:rb3lopillsdx67li4zjig3rn/app.bsky.feed.post/3lt5gkobcuc2s,https://bsky.app/profile/acoa63n.bsky.social/post/3lt5gkobcuc2s,bafyreibmp7gstbqzj5pvyqjrd72lmqj7vo5obram432bk3yumckrqirzem,Hate for political opponents because they freely vote for or against reforms. Hmm.,2025-07-04T14:15:45.246Z,2025-07-04T14:15:45.640Z,{},0,0,0,did:plc:rb3lopillsdx67li4zjig3rn,acoa63n.bsky.social,AcoA63N,0,0,0,2024-01-02T10:06:38.827Z,,False,,False,"""[]""",2025-07-04T14:32:59.170307Z,Vrai,"[0.1412493884563446, 0.858750581741333]","[{""label"": ""admiration"", ""score"": 0.0019297979306429625}, {""label"": ""amusement"", ""score"": 0.0010958095081150532}, {""label"": ""anger"", ""score"": 0.41284021735191345}, {""label"": ""annoyance"", ""score"": 0.27292656898498535}, {""label"": ""approval"", ""score"": 0.02200895920395851}, {""label"": ""caring"", ""score"": 0.010331477038562298}, {""label"": ""confusion"", ""score"": 0.0025255964137613773}, {""label"": ""curiosity"", ""score"": 0.0017606480978429317}, {""label"": ""desire"", ""score"": 0.001450148643925786}, {""label"": ""disappointment"", ""score"": 0.016143787652254105}, {""label"": ""disapproval"", ""score"": 0.08803640305995941}, {""label"": ""disgust"", ""score"": 0.017880763858556747}, {""label"": ""embarrassment"", ""score"": 0.0045865909196436405}, {""label"": ""excitement"", ""score"": 0.000593842298258096}, {""label"": ""fear"", ""score"": 0.0013329789508134127}, {""label"": ""gratitude"", ""score"": 0.0019059351179748774}, {""label"": ""grief"", ""score"": 0.001117520034313202}, {""label"": ""joy"", ""score"": 0.0010622537229210138}, {""label"": ""love"", ""score"": 0.0009278091602027416}, {""label"": ""nervousness"", ""score"": 0.0006137912278063595}, {""label"": ""optimism"", ""score"": 0.002770227612927556}, {""label"": ""pride"", ""score"": 0.0007034690934233367}, {""label"": ""realization"", ""score"": 0.008300519548356533}, {""label"": ""relief"", ""score"": 0.000540563662070781}, {""label"": ""remorse"", ""score"": 0.004196841735392809}, {""label"": ""sadness"", ""score"": 0.01818474754691124}, {""label"": ""surprise"", ""score"": 0.0003372391511220485}, {""label"": ""neutral"", ""score"": 0.24039208889007568}]",anger
at://did:plc:ut5dfze67knrt57y256ojkox/app.bsky.feed.post/3lt5gkhfufk2v,https://bsky.app/profile/batski-b.bsky.social/post/3lt5gkhfufk2v,bafyreielgf3nghov575jqwkjf7m5utemkrnkofmojg6hxawahj6672gzce,No. You don’t. This creates more divisions and you get European style gridlock and political instability.  The us is a two party system.  Supporting fringe candidates weakens good candidates and you end up getting republican trifectas.,2025-07-04T14:15:38.054Z,2025-07-04T14:15:38.643Z,{},0,0,1,did:plc:ut5dfze67knrt57y256ojkox,batski-b.bsky.social,Batski B,0,0,0,2024-11-20T18:51:20.051Z,,False,,False,"""[]""",2025-07-04T14:32:59.170512Z,Vrai,"[0.006826081313192844, 0.9931738972663879]","[{""label"": ""admiration"", ""score"": 0.002257010666653514}, {""label"": ""amusement"", ""score"": 0.0014263521879911423}, {""label"": ""anger"", ""score"": 0.007225922774523497}, {""label"": ""annoyance"", ""score"": 0.05338728427886963}, {""label"": ""approval"", ""score"": 0.04248552396893501}, {""label"": ""caring"", ""score"": 0.0030682904180139303}, {""label"": ""confusion"", ""score"": 0.0034507429227232933}, {""label"": ""curiosity"", ""score"": 0.0008023947011679411}, {""label"": ""desire"", ""score"": 0.0008796715410426259}, {""label"": ""disappointment"", ""score"": 0.016399117186665535}, {""label"": ""disapproval"", ""score"": 0.6483233571052551}, {""label"": ""disgust"", ""score"": 0.001829311135224998}, {""label"": ""embarrassment"", ""score"": 0.0008528237813152373}, {""label"": ""excitement"", ""score"": 0.0007735762046650052}, {""label"": ""fear"", ""score"": 0.000581305765081197}, {""label"": ""gratitude"", ""score"": 0.0008847748977132142}, {""label"": ""grief"", ""score"": 0.00034637199132703245}, {""label"": ""joy"", ""score"": 0.0012257331982254982}, {""label"": ""love"", ""score"": 0.0007233353098854423}, {""label"": ""nervousness"", ""score"": 0.0003932699328288436}, {""label"": ""optimism"", ""score"": 0.0031546030659228563}, {""label"": ""pride"", ""score"": 0.000333404605044052}, {""label"": ""realization"", ""score"": 0.01892067864537239}, {""label"": ""relief"", ""score"": 0.0008650205563753843}, {""label"": ""remorse"", ""score"": 0.00042301887879148126}, {""label"": ""sadness"", ""score"": 0.002999683376401663}, {""label"": ""surprise"", ""score"": 0.0010637723607942462}, {""label"": ""neutral"", ""score"": 0.40810903906822205}]",disapproval
at://did:plc:e4qqtarjwdx6v64efhzsppfr/app.bsky.feed.post/3lt5gkgnsuk2s,https://bsky.app/profile/furgiuele.bsky.social/post/3lt5gkgnsuk2s,bafyreibgepkteykocgjdnogn2acakf62obwszaxentacaqhh4qsynuxl3a,Who can be happy in this political environment? Do you not realize the gravity of the decisions by SCOTUS which undermine democracy for generations if not permanently and the loss of moral standing Dems have lost by supporting genocide and crypto?,2025-07-04T14:15:37.267Z,2025-07-04T14:15:38.736Z,{},2,0,0,did:plc:e4qqtarjwdx6v64efhzsppfr,furgiuele.bsky.social,Sam Furgiuele,0,0,0,2024-12-18T23:53:52.744Z,,False,,False,"""[]""",2025-07-04T14:32:59.170536Z,Vrai,"[0.005939199589192867, 0.9940608143806458]","[{""label"": ""admiration"", ""score"": 0.0027330871671438217}, {""label"": ""amusement"", ""score"": 0.0021034490782767534}, {""label"": ""anger"", ""score"": 0.012086776085197926}, {""label"": ""annoyance"", ""score"": 0.07076907902956009}, {""label"": ""approval"", ""score"": 0.01275420282036066}, {""label"": ""caring"", ""score"": 0.006103113293647766}, {""label"": ""confusion"", ""score"": 0.29379984736442566}, {""label"": ""curiosity"", ""score"": 0.5476363897323608}, {""label"": ""desire"", ""score"": 0.0025335021782666445}, {""label"": ""disappointment"", ""score"": 0.2231481373310089}, {""label"": ""disapproval"", ""score"": 0.02551281452178955}, {""label"": ""disgust"", ""score"": 0.0044311941601336}, {""label"": ""embarrassment"", ""score"": 0.012976779602468014}, {""label"": ""excitement"", ""score"": 0.0015356790972873569}, {""label"": ""fear"", ""score"": 0.010540603660047054}, {""label"": ""gratitude"", ""score"": 0.00034450722159817815}, {""label"": ""grief"", ""score"": 0.003886096877977252}, {""label"": ""joy"", ""score"": 0.0014221008168533444}, {""label"": ""love"", ""score"": 0.0034381477162241936}, {""label"": ""nervousness"", ""score"": 0.014448905363678932}, {""label"": ""optimism"", ""score"": 0.0061064776964485645}, {""label"": ""pride"", ""score"": 0.00020075995416846126}, {""label"": ""realization"", ""score"": 0.030776744708418846}, {""label"": ""relief"", ""score"": 0.0007824762724339962}, {""label"": ""remorse"", ""score"": 0.0096220588311553}, {""label"": ""sadness"", ""score"": 0.09616744518280029}, {""label"": ""surprise"", ""score"": 0.007228068541735411}, {""label"": ""neutral"", ""score"": 0.08629773557186127}]",curiosity
at://did:plc:px6fu7cggisamkt4axm3fhqb/app.bsky.feed.post/3lt5gjrtljs26,https://bsky.app/profile/fnpedro.bsky.social/post/3lt5gjrtljs26,bafyreifkbfwrdtj7kneb5lqzd2f3ebdr3eovv4hwuo2tafkxro2u4xzoqa,"Agenda!... And achieving the ultimate goal of any totalitarian regime: control the POTUS... Despite your ""checks and balances"", US politics achieved the kind of ""Fall of Rome"" political degradation!... And we're seeing a ruSSian asset being POTUS!... And a party going along with it!... 🤔",2025-07-04T14:15:15.435Z,2025-07-04T14:15:15.842Z,{},1,0,1,did:plc:px6fu7cggisamkt4axm3fhqb,fnpedro.bsky.social,Filipe Pedro 🇪🇺 🇵🇹,0,0,0,2023-11-16T16:47:53.914Z,,False,,False,"""[]""",2025-07-04T14:32:59.170552Z,Vrai,"[0.015991518273949623, 0.9840084314346313]","[{""label"": ""admiration"", ""score"": 0.009881124831736088}, {""label"": ""amusement"", ""score"": 0.0035929486621171236}, {""label"": ""anger"", ""score"": 0.002981642261147499}, {""label"": ""annoyance"", ""score"": 0.04658619686961174}, {""label"": ""approval"", ""score"": 0.31916603446006775}, {""label"": ""caring"", ""score"": 0.001904680160805583}, {""label"": ""confusion"", ""score"": 0.0006758686504326761}, {""label"": ""curiosity"", ""score"": 0.0008051156182773411}, {""label"": ""desire"", ""score"": 0.007468312978744507}, {""label"": ""disappointment"", ""score"": 0.05273306369781494}, {""label"": ""disapproval"", ""score"": 0.013997492380440235}, {""label"": ""disgust"", ""score"": 0.00335105718113482}, {""label"": ""embarrassment"", ""score"": 0.003096985397860408}, {""label"": ""excitement"", ""score"": 0.006228044629096985}, {""label"": ""fear"", ""score"": 0.0014679190935567021}, {""label"": ""gratitude"", ""score"": 0.00020750662952195853}, {""label"": ""grief"", ""score"": 0.0010876988526433706}, {""label"": ""joy"", ""score"": 0.003908215090632439}, {""label"": ""love"", ""score"": 0.0017419644864276052}, {""label"": ""nervousness"", ""score"": 0.0011416011257097125}, {""label"": ""optimism"", ""score"": 0.03282816708087921}, {""label"": ""pride"", ""score"": 0.004454230889678001}, {""label"": ""realization"", ""score"": 0.09567362070083618}, {""label"": ""relief"", ""score"": 0.0038361407350748777}, {""label"": ""remorse"", ""score"": 0.0007901430362835526}, {""label"": ""sadness"", ""score"": 0.008358927443623543}, {""label"": ""surprise"", ""score"": 0.0037637432105839252}, {""label"": ""neutral"", ""score"": 0.48710325360298157}]",neutral
at://did:plc:vkxkcrfb34khu5t625jx3d3u/app.bsky.feed.post/3lt5gjejirc2t,https://bsky.app/profile/stephaniejones.com/post/3lt5gjejirc2t,bafyreicue5smwrspvslg6xvgvnc5whdvur2f2xzojchmqmcj4ps56lul5i,"If, at this point in your life, you truly don't know what real political work is, a stranger telling you on Bluesky is not going to do much good.  But if you make the effort to talk to activists in your own community to find out what they're doing and how you can help, you'll likely learn a lot.",2025-07-04T14:15:01.473Z,2025-07-04T14:15:04.636Z,{},0,0,1,did:plc:vkxkcrfb34khu5t625jx3d3u,stephaniejones.com,Stephanie Jones,0,0,0,2024-11-19T22:15:54.988Z,,False,,False,"""[]""",2025-07-04T14:32:59.170568Z,Vrai,"[0.0012719616061076522, 0.9987279772758484]","[{""label"": ""admiration"", ""score"": 0.010544970631599426}, {""label"": ""amusement"", ""score"": 0.0005445957067422569}, {""label"": ""anger"", ""score"": 0.0016624279087409377}, {""label"": ""annoyance"", ""score"": 0.023195238783955574}, {""label"": ""approval"", ""score"": 0.2134133130311966}, {""label"": ""caring"", ""score"": 0.06276696175336838}, {""label"": ""confusion"", ""score"": 0.0059912363067269325}, {""label"": ""curiosity"", ""score"": 0.001695900922641158}, {""label"": ""desire"", ""score"": 0.0048077586106956005}, {""label"": ""disappointment"", ""score"": 0.02224927768111229}, {""label"": ""disapproval"", ""score"": 0.11273866146802902}, {""label"": ""disgust"", ""score"": 0.0012117865262553096}, {""label"": ""embarrassment"", ""score"": 0.0009255290497094393}, {""label"": ""excitement"", ""score"": 0.0009081586031243205}, {""label"": ""fear"", ""score"": 0.0011709700338542461}, {""label"": ""gratitude"", ""score"": 0.002462217351421714}, {""label"": ""grief"", ""score"": 0.0007391779799945652}, {""label"": ""joy"", ""score"": 0.0011566739995032549}, {""label"": ""love"", ""score"": 0.000954832648858428}, {""label"": ""nervousness"", ""score"": 0.0009303329279646277}, {""label"": ""optimism"", ""score"": 0.27885207533836365}, {""label"": ""pride"", ""score"": 0.00130969297606498}, {""label"": ""realization"", ""score"": 0.05333062261343002}, {""label"": ""relief"", ""score"": 0.0039225793443620205}, {""label"": ""remorse"", ""score"": 0.0015427095349878073}, {""label"": ""sadness"", ""score"": 0.002863395493477583}, {""label"": ""surprise"", ""score"": 0.0008541140705347061}, {""label"": ""neutral"", ""score"": 0.38484224677085876}]",neutral
at://did:plc:v25igkxp7pjvhfiq7zdbt7ho/app.bsky.feed.post/3lt5gj6qazs2u,https://bsky.app/profile/fightingfascism.bsky.social/post/3lt5gj6qazs2u,bafyreiaqiyyu6drpc5bmw6ihtlrksfofsmtovuipovfq6rhqvci7f5jkbu,Justice is intentionally no longer blind.  This court takes political sides because it's corrupt to the bone.,2025-07-04T14:14:55.404Z,2025-07-04T14:14:56.144Z,{},0,0,0,did:plc:v25igkxp7pjvhfiq7zdbt7ho,fightingfascism.bsky.social,Fighting Fascism,0,0,0,2024-11-28T13:38:03.144Z,,False,,False,"""[]""",2025-07-04T14:32:59.170583Z,Vrai,"[0.0036455122753977776, 0.9963544607162476]","[{""label"": ""admiration"", ""score"": 0.0016352010425180197}, {""label"": ""amusement"", ""score"": 0.0006961139151826501}, {""label"": ""anger"", ""score"": 0.03770763799548149}, {""label"": ""annoyance"", ""score"": 0.3286541700363159}, {""label"": ""approval"", ""score"": 0.04876929521560669}, {""label"": ""caring"", ""score"": 0.001881516189314425}, {""label"": ""confusion"", ""score"": 0.0015284089604392648}, {""label"": ""curiosity"", ""score"": 0.0005333058070391417}, {""label"": ""desire"", ""score"": 0.0014686405193060637}, {""label"": ""disappointment"", ""score"": 0.04654982313513756}, {""label"": ""disapproval"", ""score"": 0.18566103279590607}, {""label"": ""disgust"", ""score"": 0.008554556407034397}, {""label"": ""embarrassment"", ""score"": 0.0023811995051801205}, {""label"": ""excitement"", ""score"": 0.0004064380773343146}, {""label"": ""fear"", ""score"": 0.0005669252132065594}, {""label"": ""gratitude"", ""score"": 0.0006588384276255965}, {""label"": ""grief"", ""score"": 0.00048617919674143195}, {""label"": ""joy"", ""score"": 0.0007470480632036924}, {""label"": ""love"", ""score"": 0.0004526887205429375}, {""label"": ""nervousness"", ""score"": 0.0004122683603782207}, {""label"": ""optimism"", ""score"": 0.0031173918396234512}, {""label"": ""pride"", ""score"": 0.0006199007038958371}, {""label"": ""realization"", ""score"": 0.027597613632678986}, {""label"": ""relief"", ""score"": 0.0007125902338884771}, {""label"": ""remorse"", ""score"": 0.0005905618309043348}, {""label"": ""sadness"", ""score"": 0.0044847577810287476}, {""label"": ""surprise"", ""score"": 0.0007365376222878695}, {""label"": ""neutral"", ""score"": 0.4643374979496002}]",neutral
at://did:plc:a5wgd7nxnw6onjv2usld4m4d/app.bsky.feed.post/3lt5gj37yb225,https://bsky.app/profile/guyanthonyayres.bsky.social/post/3lt5gj37yb225,bafyreice72vnejirrnolbrmxuttgaagyxxap56rqz4q7n6aqoly5gnch3a,"Thank you Mia. Like you I've not ever seen such open vitriol towards another political party or for any individual who disagrees with them. To have a large swath of the American public fueled by hatred is surreal, yet it is today's reality. How does one reason with unreasonable, by not being afraid.",2025-07-04T14:14:51.725Z,2025-07-04T14:14:51.640Z,"""record=Main(cid='bafyreicffwsupu2a6txki4loltjxh7f2p6n5ohtejq5ajlpmwdpwnwj7va', uri='at://did:plc:jrdunuv53kpblscdnseuzmca/app.bsky.feed.post/3lt5dzzn2is25', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",0,0,0,did:plc:a5wgd7nxnw6onjv2usld4m4d,guyanthonyayres.bsky.social,Guy Anthony Ayres,0,0,0,2024-11-17T15:45:50.832Z,,False,,False,"""[]""",2025-07-04T14:32:59.170614Z,Vrai,"[0.004259712994098663, 0.9957402944564819]","[{""label"": ""admiration"", ""score"": 0.008972568437457085}, {""label"": ""amusement"", ""score"": 0.002397647826001048}, {""label"": ""anger"", ""score"": 0.0037772110663354397}, {""label"": ""annoyance"", ""score"": 0.016139738261699677}, {""label"": ""approval"", ""score"": 0.014114541932940483}, {""label"": ""caring"", ""score"": 0.0014394520549103618}, {""label"": ""confusion"", ""score"": 0.06040704995393753}, {""label"": ""curiosity"", ""score"": 0.06752226501703262}, {""label"": ""desire"", ""score"": 0.001213852665387094}, {""label"": ""disappointment"", ""score"": 0.002967278938740492}, {""label"": ""disapproval"", ""score"": 0.004049594048410654}, {""label"": ""disgust"", ""score"": 0.0021353932097554207}, {""label"": ""embarrassment"", ""score"": 0.001400850946083665}, {""label"": ""excitement"", ""score"": 0.011569198220968246}, {""label"": ""fear"", ""score"": 0.0014366324758157134}, {""label"": ""gratitude"", ""score"": 0.9559191465377808}, {""label"": ""grief"", ""score"": 0.0008870839956216514}, {""label"": ""joy"", ""score"": 0.005543104838579893}, {""label"": ""love"", ""score"": 0.0016845769714564085}, {""label"": ""nervousness"", ""score"": 0.0010740652214735746}, {""label"": ""optimism"", ""score"": 0.0029064638074487448}, {""label"": ""pride"", ""score"": 0.0006974841235205531}, {""label"": ""realization"", ""score"": 0.013806774280965328}, {""label"": ""relief"", ""score"": 0.003518150420859456}, {""label"": ""remorse"", ""score"": 0.0010020468616858125}, {""label"": ""sadness"", ""score"": 0.0016827118815854192}, {""label"": ""surprise"", ""score"": 0.04118010774254799}, {""label"": ""neutral"", ""score"": 0.021975161507725716}]",gratitude
at://did:plc:vey3jayrphb62a4vc26lw4bn/app.bsky.feed.post/3lt5gifggxs2u,https://bsky.app/profile/macxi.bsky.social/post/3lt5gifggxs2u,bafyreibqm3nwryu4wjkggu5inlitasunfyasyeq77kkhs7qhct7jncmqji,"Honestly it was a great example of the political dissonance with my family at the time, because this was during a time I was barely hanging on, working pretty much 24/7 and living in poverty too. Took the hour long drive to visit my family and instantly regretted it.",2025-07-04T14:14:28.867Z,2025-07-04T14:14:29.341Z,{},1,0,1,did:plc:vey3jayrphb62a4vc26lw4bn,macxi.bsky.social,Macxi: B🩵A🩷A🤍!,0,0,0,2023-08-26T17:03:49.427Z,,False,,False,"""[]""",2025-07-04T14:32:59.170630Z,Vrai,"[0.0033781337551772594, 0.99662184715271]","[{""label"": ""admiration"", ""score"": 0.02863662876188755}, {""label"": ""amusement"", ""score"": 0.0024691277649253607}, {""label"": ""anger"", ""score"": 0.005723260343074799}, {""label"": ""annoyance"", ""score"": 0.0168903898447752}, {""label"": ""approval"", ""score"": 0.03605370968580246}, {""label"": ""caring"", ""score"": 0.007076512556523085}, {""label"": ""confusion"", ""score"": 0.0033750433940440416}, {""label"": ""curiosity"", ""score"": 0.0019444497302174568}, {""label"": ""desire"", ""score"": 0.002293321769684553}, {""label"": ""disappointment"", ""score"": 0.12361883372068405}, {""label"": ""disapproval"", ""score"": 0.01508898101747036}, {""label"": ""disgust"", ""score"": 0.004698238801211119}, {""label"": ""embarrassment"", ""score"": 0.03554988279938698}, {""label"": ""excitement"", ""score"": 0.0012028946075588465}, {""label"": ""fear"", ""score"": 0.001612034859135747}, {""label"": ""gratitude"", ""score"": 0.005253924522548914}, {""label"": ""grief"", ""score"": 0.00804345402866602}, {""label"": ""joy"", ""score"": 0.0036220778711140156}, {""label"": ""love"", ""score"": 0.006733536720275879}, {""label"": ""nervousness"", ""score"": 0.0024248508270829916}, {""label"": ""optimism"", ""score"": 0.005999918095767498}, {""label"": ""pride"", ""score"": 0.0021059727296233177}, {""label"": ""realization"", ""score"": 0.04172494262456894}, {""label"": ""relief"", ""score"": 0.0031206668354570866}, {""label"": ""remorse"", ""score"": 0.5794175267219543}, {""label"": ""sadness"", ""score"": 0.2841545641422272}, {""label"": ""surprise"", ""score"": 0.0011387753766030073}, {""label"": ""neutral"", ""score"": 0.04154619574546814}]",remorse
at://did:plc:f5efpgbvr6tomuetg25zfkp6/app.bsky.feed.post/3lt5gi5zzk22o,https://bsky.app/profile/sammyrach.bsky.social/post/3lt5gi5zzk22o,bafyreia5yhmhos4lkdpon7z7vkmomslnzawfysgdwc55fs4l6qjpnhgqka,Oh dear - yet another far left intolerant arrogant individual. That’s what far right and far left individuals have in common - an intolerance of anyone who has different political opinions to them.   There have been no far left successful nations since civilisation began. Thank you for confirming,2025-07-04T14:14:21.121Z,2025-07-04T14:14:21.940Z,{},0,0,0,did:plc:f5efpgbvr6tomuetg25zfkp6,sammyrach.bsky.social,,0,0,0,2025-05-16T05:59:34.540Z,,False,,False,"""[]""",2025-07-04T14:32:59.170645Z,Vrai,"[0.39231449365615845, 0.6076855063438416]","[{""label"": ""admiration"", ""score"": 0.00357527076266706}, {""label"": ""amusement"", ""score"": 0.001697125262580812}, {""label"": ""anger"", ""score"": 0.00117157690692693}, {""label"": ""annoyance"", ""score"": 0.008910629898309708}, {""label"": ""approval"", ""score"": 0.022999946027994156}, {""label"": ""caring"", ""score"": 0.001167109701782465}, {""label"": ""confusion"", ""score"": 0.004065408371388912}, {""label"": ""curiosity"", ""score"": 0.001063551870174706}, {""label"": ""desire"", ""score"": 0.0006516075227409601}, {""label"": ""disappointment"", ""score"": 0.0028965603560209274}, {""label"": ""disapproval"", ""score"": 0.009129678830504417}, {""label"": ""disgust"", ""score"": 0.0016162620158866048}, {""label"": ""embarrassment"", ""score"": 0.0011456110514700413}, {""label"": ""excitement"", ""score"": 0.001523042912594974}, {""label"": ""fear"", ""score"": 0.0004675091477110982}, {""label"": ""gratitude"", ""score"": 0.9784564971923828}, {""label"": ""grief"", ""score"": 0.0004021093773189932}, {""label"": ""joy"", ""score"": 0.0020014559850096703}, {""label"": ""love"", ""score"": 0.0006623028311878443}, {""label"": ""nervousness"", ""score"": 0.00019498783512972295}, {""label"": ""optimism"", ""score"": 0.0028763136360794306}, {""label"": ""pride"", ""score"": 0.0005606458871625364}, {""label"": ""realization"", ""score"": 0.014250244945287704}, {""label"": ""relief"", ""score"": 0.0026348738465458155}, {""label"": ""remorse"", ""score"": 0.0015376564115285873}, {""label"": ""sadness"", ""score"": 0.001937400782480836}, {""label"": ""surprise"", ""score"": 0.0017307889647781849}, {""label"": ""neutral"", ""score"": 0.022132547572255135}]",gratitude
at://did:plc:oqnpgcrufdaqczqb5qmbv25g/app.bsky.feed.post/3lt5ghyj2hc23,https://bsky.app/profile/azurespirit.bsky.social/post/3lt5ghyj2hc23,bafyreiai4njo7m4rx6ctzq4wkkfch2m2qz2qj2nnj7oxflvwicsddvcp6u,"Celebrating a concentration camp, built with political payoffs; WTF have we become?",2025-07-04T14:14:15.322Z,2025-07-04T14:14:16.539Z,{},0,0,0,did:plc:oqnpgcrufdaqczqb5qmbv25g,azurespirit.bsky.social,,0,0,0,2024-11-24T13:28:11.347Z,,False,,False,"""[]""",2025-07-04T14:32:59.170659Z,Vrai,"[0.003330267034471035, 0.9966697096824646]","[{""label"": ""admiration"", ""score"": 0.003950199577957392}, {""label"": ""amusement"", ""score"": 0.01056084968149662}, {""label"": ""anger"", ""score"": 0.037440232932567596}, {""label"": ""annoyance"", ""score"": 0.054272040724754333}, {""label"": ""approval"", ""score"": 0.003881982993334532}, {""label"": ""caring"", ""score"": 0.0024215541779994965}, {""label"": ""confusion"", ""score"": 0.06116913631558418}, {""label"": ""curiosity"", ""score"": 0.5667782425880432}, {""label"": ""desire"", ""score"": 0.0017494712956249714}, {""label"": ""disappointment"", ""score"": 0.010539821349084377}, {""label"": ""disapproval"", ""score"": 0.004921134561300278}, {""label"": ""disgust"", ""score"": 0.0031614196486771107}, {""label"": ""embarrassment"", ""score"": 0.004844680894166231}, {""label"": ""excitement"", ""score"": 0.05791386961936951}, {""label"": ""fear"", ""score"": 0.004994484595954418}, {""label"": ""gratitude"", ""score"": 0.0008146518957801163}, {""label"": ""grief"", ""score"": 0.0017113666981458664}, {""label"": ""joy"", ""score"": 0.03237174451351166}, {""label"": ""love"", ""score"": 0.004140903707593679}, {""label"": ""nervousness"", ""score"": 0.005005252081900835}, {""label"": ""optimism"", ""score"": 0.0023774439468979836}, {""label"": ""pride"", ""score"": 0.0005158854182809591}, {""label"": ""realization"", ""score"": 0.006714183837175369}, {""label"": ""relief"", ""score"": 0.0012834026711061597}, {""label"": ""remorse"", ""score"": 0.000769871287047863}, {""label"": ""sadness"", ""score"": 0.006314086262136698}, {""label"": ""surprise"", ""score"": 0.09216447174549103}, {""label"": ""neutral"", ""score"": 0.11031947284936905}]",curiosity
at://did:plc:o5xy2uucdemcsjuk53sojgue/app.bsky.feed.post/3lt5ghwnuvk2o,https://bsky.app/profile/fluxuniversity.bsky.social/post/3lt5ghwnuvk2o,bafyreiehwpb7g3vvmqhp76az66xcuy4esla24edisd5hgsz5np7pbob26m,The colonies would have never been able to declare independence from the king if the king had the political surveillance that the U.S. has today.,2025-07-04T14:14:13.383Z,2025-07-04T14:14:14.245Z,{},0,0,0,did:plc:o5xy2uucdemcsjuk53sojgue,fluxuniversity.bsky.social,We Are Not The Violent Ones,0,0,0,2025-05-03T16:52:03.278Z,,False,,False,"""[]""",2025-07-04T14:32:59.170827Z,Faux,"[0.9114764928817749, 0.08852346986532211]","[{""label"": ""admiration"", ""score"": 0.002609184244647622}, {""label"": ""amusement"", ""score"": 0.0016541082877665758}, {""label"": ""anger"", ""score"": 0.0011012076865881681}, {""label"": ""annoyance"", ""score"": 0.009023020975291729}, {""label"": ""approval"", ""score"": 0.015610435046255589}, {""label"": ""caring"", ""score"": 0.0010581918759271502}, {""label"": ""confusion"", ""score"": 0.0045648436062037945}, {""label"": ""curiosity"", ""score"": 0.000892845680937171}, {""label"": ""desire"", ""score"": 0.0010619116947054863}, {""label"": ""disappointment"", ""score"": 0.03697521239519119}, {""label"": ""disapproval"", ""score"": 0.08622512966394424}, {""label"": ""disgust"", ""score"": 0.0013225959846749902}, {""label"": ""embarrassment"", ""score"": 0.0018618424655869603}, {""label"": ""excitement"", ""score"": 0.000708532112184912}, {""label"": ""fear"", ""score"": 0.0013328532222658396}, {""label"": ""gratitude"", ""score"": 0.0018310707528144121}, {""label"": ""grief"", ""score"": 0.000773669860791415}, {""label"": ""joy"", ""score"": 0.0012755381176248193}, {""label"": ""love"", ""score"": 0.0006322357221506536}, {""label"": ""nervousness"", ""score"": 0.0006962226470932364}, {""label"": ""optimism"", ""score"": 0.00833563320338726}, {""label"": ""pride"", ""score"": 0.0005261249025352299}, {""label"": ""realization"", ""score"": 0.0419401116669178}, {""label"": ""relief"", ""score"": 0.0015399290714412928}, {""label"": ""remorse"", ""score"": 0.0015420443378388882}, {""label"": ""sadness"", ""score"": 0.005714725237339735}, {""label"": ""surprise"", ""score"": 0.0029373946599662304}, {""label"": ""neutral"", ""score"": 0.8524696230888367}]",neutral
